Detected	Gain	Correct Count	Step Size	Subject Number	Height	Age	Sex	RA Name	Other
True	-0.03965761	2	0.002332801	24	72	21	Male	Mayela	Y
True	0.03732481	3	0.002332801	24	72	21	Male	Mayela	Y
True	-0.03499201	4	0.002332801	24	72	21	Male	Mayela	Y
False	0.03265921	4	0.002332801	24	72	21	Male	Mayela	Y
True	-0.03032641	5	0.002332801	24	72	21	Male	Mayela	Y
False	0.02799361	5	0.002332801	24	72	21	Male	Mayela	Y
False	-0.02566081	5	0.002332801	24	72	21	Male	Mayela	Y
False	0.04665601	0	0.002332801	24	72	21	Male	Mayela	Y
True	-0.04432321	1	0.002332801	24	72	21	Male	Mayela	Y
True	0.04199041	2	0.002332801	24	72	21	Male	Mayela	Y
True	-0.03965761	3	0.002332801	24	72	21	Male	Mayela	Y
False	0.03732481	3	0.002332801	24	72	21	Male	Mayela	Y
True	-0.03499201	4	0.002332801	24	72	21	Male	Mayela	Y
True	0.03265921	5	0.002332801	24	72	21	Male	Mayela	Y
True	-0.03032641	6	0.002332801	24	72	21	Male	Mayela	Y
False	0.02799361	6	0.002332801	24	72	21	Male	Mayela	Y
True	-0.02566081	7	0.002332801	24	72	21	Male	Mayela	Y
True	0.02799361	1	0.00139968	24	72	21	Male	Mayela	Y
True	-0.02659393	2	0.00139968	24	72	21	Male	Mayela	Y
True	0.02519424	3	0.00139968	24	72	21	Male	Mayela	Y
False	-0.02379456	3	0.00139968	24	72	21	Male	Mayela	Y
False	0.02239488	3	0.00139968	24	72	21	Male	Mayela	Y
True	-0.0209952	4	0.00139968	24	72	21	Male	Mayela	Y
False	0.01959552	4	0.00139968	24	72	21	Male	Mayela	Y
True	-0.01819584	5	0.00139968	24	72	21	Male	Mayela	Y
True	0.01679616	6	0.00139968	24	72	21	Male	Mayela	Y
True	-0.01539648	7	0.00139968	24	72	21	Male	Mayela	Y
True	0.01679616	1	0.0008398083	24	72	21	Male	Mayela	Y
False	-0.01595636	1	0.0008398083	24	72	21	Male	Mayela	Y
True	0.01511655	2	0.0008398083	24	72	21	Male	Mayela	Y
True	-0.01427674	3	0.0008398083	24	72	21	Male	Mayela	Y
True	0.01343693	4	0.0008398083	24	72	21	Male	Mayela	Y
True	-0.01259712	5	0.0008398083	24	72	21	Male	Mayela	Y
False	0.01175732	5	0.0008398083	24	72	21	Male	Mayela	Y
True	-0.01091751	6	0.0008398083	24	72	21	Male	Mayela	Y
False	0.0100777	6	0.0008398083	24	72	21	Male	Mayela	Y
True	-0.009237891	7	0.0008398083	24	72	21	Male	Mayela	Y
True	0.0100777	1	0.000503885	24	72	21	Male	Mayela	Y
False	-0.009573814	1	0.000503885	24	72	21	Male	Mayela	Y
True	0.00906993	2	0.000503885	24	72	21	Male	Mayela	Y
False	-0.008566045	2	0.000503885	24	72	21	Male	Mayela	Y
True	0.008062161	3	0.000503885	24	72	21	Male	Mayela	Y
False	-0.007558275	3	0.000503885	24	72	21	Male	Mayela	Y
True	0.00705439	4	0.000503885	24	72	21	Male	Mayela	Y
True	-0.006550505	5	0.000503885	24	72	21	Male	Mayela	Y
True	0.00604662	6	0.000503885	24	72	21	Male	Mayela	Y
False	-0.005542735	6	0.000503885	24	72	21	Male	Mayela	Y
False	0.0100777	0	0.000503885	24	72	21	Male	Mayela	Y
False	-0.009573814	0	0.000503885	24	72	21	Male	Mayela	Y
True	0.00906993	1	0.000503885	24	72	21	Male	Mayela	Y
True	-0.008566045	2	0.000503885	24	72	21	Male	Mayela	Y
True	0.008062161	3	0.000503885	24	72	21	Male	Mayela	Y
True	-0.007558275	4	0.000503885	24	72	21	Male	Mayela	Y
False	0.00705439	4	0.000503885	24	72	21	Male	Mayela	Y
True	-0.006550505	5	0.000503885	24	72	21	Male	Mayela	Y
False	0.00604662	5	0.000503885	24	72	21	Male	Mayela	Y
False	-0.005542735	5	0.000503885	24	72	21	Male	Mayela	Y
True	-1	1	0.05	25	67	19	Female	amr	
True	0.95	2	0.05	25	67	19	Female	amr	
True	-0.9	3	0.05	25	67	19	Female	amr	
True	0.85	4	0.05	25	67	19	Female	amr	
True	-0.8	5	0.05	25	67	19	Female	amr	
True	0.7499999	6	0.05	25	67	19	Female	amr	
True	-0.6999999	7	0.05	25	67	19	Female	amr	
True	0.6499999	8	0.05	25	67	19	Female	amr	
True	-0.5999999	9	0.05	25	67	19	Female	amr	
True	0.5499999	10	0.05	25	67	19	Female	amr	
True	-0.6	1	0.03	25	67	19	Female	amr	
True	0.5700001	2	0.03	25	67	19	Female	amr	
True	-0.5400001	3	0.03	25	67	19	Female	amr	
True	0.5100001	4	0.03	25	67	19	Female	amr	
True	-0.4800001	5	0.03	25	67	19	Female	amr	
True	0.4500001	6	0.03	25	67	19	Female	amr	
True	-0.4200001	7	0.03	25	67	19	Female	amr	
True	0.3900001	8	0.03	25	67	19	Female	amr	
True	-0.3600001	9	0.03	25	67	19	Female	amr	
True	0.3300001	10	0.03	25	67	19	Female	amr	
True	-0.36	1	0.018	25	67	19	Female	amr	
True	0.342	2	0.018	25	67	19	Female	amr	
True	-0.324	3	0.018	25	67	19	Female	amr	
True	0.306	4	0.018	25	67	19	Female	amr	
True	-0.288	5	0.018	25	67	19	Female	amr	
True	0.27	6	0.018	25	67	19	Female	amr	
True	-0.252	7	0.018	25	67	19	Female	amr	
True	0.234	8	0.018	25	67	19	Female	amr	
True	-0.216	9	0.018	25	67	19	Female	amr	
True	0.198	10	0.018	25	67	19	Female	amr	
True	-0.216	1	0.0108	25	67	19	Female	amr	
True	0.2052	2	0.0108	25	67	19	Female	amr	
True	-0.1944	3	0.0108	25	67	19	Female	amr	
True	0.1836	4	0.0108	25	67	19	Female	amr	
True	-0.1728	5	0.0108	25	67	19	Female	amr	
True	0.162	6	0.0108	25	67	19	Female	amr	
True	-0.1512	7	0.0108	25	67	19	Female	amr	
False	0.1404	7	0.0108	25	67	19	Female	amr	
True	-0.1296	8	0.0108	25	67	19	Female	amr	
True	0.1188	9	0.0108	25	67	19	Female	amr	
True	-0.1296	1	0.006480001	25	67	19	Female	amr	
False	0.12312	1	0.006480001	25	67	19	Female	amr	
True	-0.11664	2	0.006480001	25	67	19	Female	amr	
True	0.11016	3	0.006480001	25	67	19	Female	amr	
True	-0.10368	4	0.006480001	25	67	19	Female	amr	
True	0.09720001	5	0.006480001	25	67	19	Female	amr	
True	-0.09072001	6	0.006480001	25	67	19	Female	amr	
True	0.08424001	7	0.006480001	25	67	19	Female	amr	
True	-0.07776001	8	0.006480001	25	67	19	Female	amr	
False	0.07128001	8	0.006480001	25	67	19	Female	amr	
True	-0.07776001	1	0.003888001	25	67	19	Female	amr	
True	0.07387201	2	0.003888001	25	67	19	Female	amr	
True	-0.069984	3	0.003888001	25	67	19	Female	amr	
True	0.066096	4	0.003888001	25	67	19	Female	amr	
True	-0.062208	5	0.003888001	25	67	19	Female	amr	
False	0.05832	5	0.003888001	25	67	19	Female	amr	
True	-0.054432	6	0.003888001	25	67	19	Female	amr	
False	0.050544	6	0.003888001	25	67	19	Female	amr	
True	-0.046656	7	0.003888001	25	67	19	Female	amr	
True	0.042768	8	0.003888001	25	67	19	Female	amr	
True	-0.04665601	1	0.002332801	25	67	19	Female	amr	
True	0.04432321	2	0.002332801	25	67	19	Female	amr	
True	-0.04199041	3	0.002332801	25	67	19	Female	amr	
False	0.03965761	3	0.002332801	25	67	19	Female	amr	
True	-0.03732481	4	0.002332801	25	67	19	Female	amr	
True	0.03499201	5	0.002332801	25	67	19	Female	amr	
False	-0.03265921	5	0.002332801	25	67	19	Female	amr	
False	0.03032641	5	0.002332801	25	67	19	Female	amr	
False	-0.02799361	5	0.002332801	25	67	19	Female	amr	
True	0.02566081	6	0.002332801	25	67	19	Female	amr	
False	-0.04665601	0	0.002332801	25	67	19	Female	amr	
False	0.04432321	0	0.002332801	25	67	19	Female	amr	
True	-0.04199041	1	0.002332801	25	67	19	Female	amr	
False	0.03965761	1	0.002332801	25	67	19	Female	amr	
True	-0.03732481	2	0.002332801	25	67	19	Female	amr	
False	0.03499201	2	0.002332801	25	67	19	Female	amr	
True	-0.03265921	3	0.002332801	25	67	19	Female	amr	
False	0.03032641	3	0.002332801	25	67	19	Female	amr	
True	-0.02799361	4	0.002332801	25	67	19	Female	amr	
False	0.02566081	4	0.002332801	25	67	19	Female	amr	
True	-0.04665601	1	0.002332801	25	67	19	Female	amr	
True	0.04432321	2	0.002332801	25	67	19	Female	amr	
False	-0.04199041	2	0.002332801	25	67	19	Female	amr	
False	0.03965761	2	0.002332801	25	67	19	Female	amr	
False	-0.03732481	2	0.002332801	25	67	19	Female	amr	
True	0.03499201	3	0.002332801	25	67	19	Female	amr	
True	-0.03265921	4	0.002332801	25	67	19	Female	amr	
False	0.03032641	4	0.002332801	25	67	19	Female	amr	
False	-0.02799361	4	0.002332801	25	67	19	Female	amr	
True	0.02566081	5	0.002332801	25	67	19	Female	amr	
False	-0.04665601	0	0.002332801	25	67	19	Female	amr	
False	0.04432321	0	0.002332801	25	67	19	Female	amr	
True	-0.04199041	1	0.002332801	25	67	19	Female	amr	
False	0.03965761	1	0.002332801	25	67	19	Female	amr	
True	-0.03732481	2	0.002332801	25	67	19	Female	amr	
False	0.03499201	2	0.002332801	25	67	19	Female	amr	
True	-0.03265921	3	0.002332801	25	67	19	Female	amr	
False	0.03032641	3	0.002332801	25	67	19	Female	amr	
True	-0.02799361	4	0.002332801	25	67	19	Female	amr	
False	0.02566081	4	0.002332801	25	67	19	Female	amr	
True	-1	1	0.05	26	5 ft 11 in	20	Male	Aaron	
True	0.95	2	0.05	26	5 ft 11 in	20	Male	Aaron	
False	-0.9	2	0.05	26	5 ft 11 in	20	Male	Aaron	
True	0.85	3	0.05	26	5 ft 11 in	20	Male	Aaron	
True	-0.8	4	0.05	26	5 ft 11 in	20	Male	Aaron	
True	0.7499999	5	0.05	26	5 ft 11 in	20	Male	Aaron	
True	-0.6999999	6	0.05	26	5 ft 11 in	20	Male	Aaron	
True	0.6499999	7	0.05	26	5 ft 11 in	20	Male	Aaron	
True	-0.5999999	8	0.05	26	5 ft 11 in	20	Male	Aaron	
True	0.5499999	9	0.05	26	5 ft 11 in	20	Male	Aaron	
True	-0.6	1	0.03	26	5 ft 11 in	20	Male	Aaron	
True	0.5700001	2	0.03	26	5 ft 11 in	20	Male	Aaron	
True	-0.5400001	3	0.03	26	5 ft 11 in	20	Male	Aaron	
True	0.5100001	4	0.03	26	5 ft 11 in	20	Male	Aaron	
True	-0.4800001	5	0.03	26	5 ft 11 in	20	Male	Aaron	
True	0.4500001	6	0.03	26	5 ft 11 in	20	Male	Aaron	
True	-0.4200001	7	0.03	26	5 ft 11 in	20	Male	Aaron	
True	0.3900001	8	0.03	26	5 ft 11 in	20	Male	Aaron	
True	-0.3600001	9	0.03	26	5 ft 11 in	20	Male	Aaron	
True	0.3300001	10	0.03	26	5 ft 11 in	20	Male	Aaron	
True	-0.36	1	0.018	26	5 ft 11 in	20	Male	Aaron	
True	0.342	2	0.018	26	5 ft 11 in	20	Male	Aaron	
True	-0.324	3	0.018	26	5 ft 11 in	20	Male	Aaron	
True	0.306	4	0.018	26	5 ft 11 in	20	Male	Aaron	
True	-0.288	5	0.018	26	5 ft 11 in	20	Male	Aaron	
True	0.27	6	0.018	26	5 ft 11 in	20	Male	Aaron	
True	-0.252	7	0.018	26	5 ft 11 in	20	Male	Aaron	
True	0.234	8	0.018	26	5 ft 11 in	20	Male	Aaron	
True	-0.216	9	0.018	26	5 ft 11 in	20	Male	Aaron	
False	0.198	9	0.018	26	5 ft 11 in	20	Male	Aaron	
True	-0.216	1	0.0108	26	5 ft 11 in	20	Male	Aaron	
True	0.2052	2	0.0108	26	5 ft 11 in	20	Male	Aaron	
False	-0.1944	2	0.0108	26	5 ft 11 in	20	Male	Aaron	
True	0.1836	3	0.0108	26	5 ft 11 in	20	Male	Aaron	
True	-0.1728	4	0.0108	26	5 ft 11 in	20	Male	Aaron	
True	0.162	5	0.0108	26	5 ft 11 in	20	Male	Aaron	
True	-0.1512	6	0.0108	26	5 ft 11 in	20	Male	Aaron	
True	0.1404	7	0.0108	26	5 ft 11 in	20	Male	Aaron	
True	-0.1296	8	0.0108	26	5 ft 11 in	20	Male	Aaron	
False	0.1188	8	0.0108	26	5 ft 11 in	20	Male	Aaron	
False	-0.1296	0	0.006480001	26	5 ft 11 in	20	Male	Aaron	
True	0.12312	1	0.006480001	26	5 ft 11 in	20	Male	Aaron	
True	-0.11664	2	0.006480001	26	5 ft 11 in	20	Male	Aaron	
True	0.11016	3	0.006480001	26	5 ft 11 in	20	Male	Aaron	
True	-0.10368	4	0.006480001	26	5 ft 11 in	20	Male	Aaron	
True	0.09720001	5	0.006480001	26	5 ft 11 in	20	Male	Aaron	
False	-0.09072001	5	0.006480001	26	5 ft 11 in	20	Male	Aaron	
True	0.08424001	6	0.006480001	26	5 ft 11 in	20	Male	Aaron	
True	-0.07776001	7	0.006480001	26	5 ft 11 in	20	Male	Aaron	
True	0.07128001	8	0.006480001	26	5 ft 11 in	20	Male	Aaron	
True	-0.07776001	1	0.003888001	26	5 ft 11 in	20	Male	Aaron	
True	0.07387201	2	0.003888001	26	5 ft 11 in	20	Male	Aaron	
False	-0.069984	2	0.003888001	26	5 ft 11 in	20	Male	Aaron	
True	0.066096	3	0.003888001	26	5 ft 11 in	20	Male	Aaron	
True	-0.062208	4	0.003888001	26	5 ft 11 in	20	Male	Aaron	
True	0.05832	5	0.003888001	26	5 ft 11 in	20	Male	Aaron	
False	-0.054432	5	0.003888001	26	5 ft 11 in	20	Male	Aaron	
True	0.050544	6	0.003888001	26	5 ft 11 in	20	Male	Aaron	
False	-0.046656	6	0.003888001	26	5 ft 11 in	20	Male	Aaron	
False	0.042768	6	0.003888001	26	5 ft 11 in	20	Male	Aaron	
True	-0.07776001	1	0.003888001	26	5 ft 11 in	20	Male	Aaron	
True	0.07387201	2	0.003888001	26	5 ft 11 in	20	Male	Aaron	
False	-0.069984	2	0.003888001	26	5 ft 11 in	20	Male	Aaron	
True	0.066096	3	0.003888001	26	5 ft 11 in	20	Male	Aaron	
True	-0.062208	4	0.003888001	26	5 ft 11 in	20	Male	Aaron	
True	0.05832	5	0.003888001	26	5 ft 11 in	20	Male	Aaron	
True	-0.054432	6	0.003888001	26	5 ft 11 in	20	Male	Aaron	
True	0.050544	7	0.003888001	26	5 ft 11 in	20	Male	Aaron	
True	-0.046656	8	0.003888001	26	5 ft 11 in	20	Male	Aaron	
True	0.042768	9	0.003888001	26	5 ft 11 in	20	Male	Aaron	
False	-0.04665601	0	0.002332801	26	5 ft 11 in	20	Male	Aaron	
True	0.04432321	1	0.002332801	26	5 ft 11 in	20	Male	Aaron	
False	-0.04199041	1	0.002332801	26	5 ft 11 in	20	Male	Aaron	
False	0.03965761	1	0.002332801	26	5 ft 11 in	20	Male	Aaron	
False	-0.03732481	1	0.002332801	26	5 ft 11 in	20	Male	Aaron	
False	0.03499201	1	0.002332801	26	5 ft 11 in	20	Male	Aaron	
False	-0.03265921	1	0.002332801	26	5 ft 11 in	20	Male	Aaron	
False	0.03032641	1	0.002332801	26	5 ft 11 in	20	Male	Aaron	
False	-0.02799361	1	0.002332801	26	5 ft 11 in	20	Male	Aaron	
True	0.02566081	2	0.002332801	26	5 ft 11 in	20	Male	Aaron	
True	-0.04665601	1	0.002332801	26	5 ft 11 in	20	Male	Aaron	
True	0.04432321	2	0.002332801	26	5 ft 11 in	20	Male	Aaron	
False	-0.04199041	2	0.002332801	26	5 ft 11 in	20	Male	Aaron	
True	0.03965761	3	0.002332801	26	5 ft 11 in	20	Male	Aaron	
True	-0.03732481	4	0.002332801	26	5 ft 11 in	20	Male	Aaron	
True	0.03499201	5	0.002332801	26	5 ft 11 in	20	Male	Aaron	
False	-0.03265921	5	0.002332801	26	5 ft 11 in	20	Male	Aaron	
False	0.03032641	5	0.002332801	26	5 ft 11 in	20	Male	Aaron	
False	-0.02799361	5	0.002332801	26	5 ft 11 in	20	Male	Aaron	
True	0.02566081	6	0.002332801	26	5 ft 11 in	20	Male	Aaron	
False	-0.04665601	0	0.002332801	26	5 ft 11 in	20	Male	Aaron	
True	0.04432321	1	0.002332801	26	5 ft 11 in	20	Male	Aaron	
False	-0.04199041	1	0.002332801	26	5 ft 11 in	20	Male	Aaron	
False	0.03965761	1	0.002332801	26	5 ft 11 in	20	Male	Aaron	
True	-0.03732481	2	0.002332801	26	5 ft 11 in	20	Male	Aaron	
True	0.03499201	3	0.002332801	26	5 ft 11 in	20	Male	Aaron	
False	-0.03265921	3	0.002332801	26	5 ft 11 in	20	Male	Aaron	
False	0.03032641	3	0.002332801	26	5 ft 11 in	20	Male	Aaron	
False	-0.02799361	3	0.002332801	26	5 ft 11 in	20	Male	Aaron	
False	0.02566081	3	0.002332801	26	5 ft 11 in	20	Male	Aaron	
True	-1	1	0.05	27	5ft 7in	19	Male	Aaron	
True	0.95	2	0.05	27	5ft 7in	19	Male	Aaron	
True	-0.9	3	0.05	27	5ft 7in	19	Male	Aaron	
True	0.85	4	0.05	27	5ft 7in	19	Male	Aaron	
True	-0.8	5	0.05	27	5ft 7in	19	Male	Aaron	
True	0.7499999	6	0.05	27	5ft 7in	19	Male	Aaron	
True	-0.6999999	7	0.05	27	5ft 7in	19	Male	Aaron	
True	0.6499999	8	0.05	27	5ft 7in	19	Male	Aaron	
True	-0.5999999	9	0.05	27	5ft 7in	19	Male	Aaron	
True	0.5499999	10	0.05	27	5ft 7in	19	Male	Aaron	
True	-0.6	1	0.03	27	5ft 7in	19	Male	Aaron	
True	0.5700001	2	0.03	27	5ft 7in	19	Male	Aaron	
True	-0.5400001	3	0.03	27	5ft 7in	19	Male	Aaron	
True	0.5100001	4	0.03	27	5ft 7in	19	Male	Aaron	
True	-0.4800001	5	0.03	27	5ft 7in	19	Male	Aaron	
True	0.4500001	6	0.03	27	5ft 7in	19	Male	Aaron	
True	-0.4200001	7	0.03	27	5ft 7in	19	Male	Aaron	
True	0.3900001	8	0.03	27	5ft 7in	19	Male	Aaron	
True	-0.3600001	9	0.03	27	5ft 7in	19	Male	Aaron	
True	0.3300001	10	0.03	27	5ft 7in	19	Male	Aaron	
True	-0.36	1	0.018	27	5ft 7in	19	Male	Aaron	
True	0.342	2	0.018	27	5ft 7in	19	Male	Aaron	
True	-0.324	3	0.018	27	5ft 7in	19	Male	Aaron	
True	0.306	4	0.018	27	5ft 7in	19	Male	Aaron	
True	-0.288	5	0.018	27	5ft 7in	19	Male	Aaron	
True	0.27	6	0.018	27	5ft 7in	19	Male	Aaron	
True	-0.252	7	0.018	27	5ft 7in	19	Male	Aaron	
True	0.234	8	0.018	27	5ft 7in	19	Male	Aaron	
True	-0.216	9	0.018	27	5ft 7in	19	Male	Aaron	
True	0.198	10	0.018	27	5ft 7in	19	Male	Aaron	
True	-0.216	1	0.0108	27	5ft 7in	19	Male	Aaron	
True	0.2052	2	0.0108	27	5ft 7in	19	Male	Aaron	
False	-0.1944	2	0.0108	27	5ft 7in	19	Male	Aaron	
False	0.1836	2	0.0108	27	5ft 7in	19	Male	Aaron	
True	-0.1728	3	0.0108	27	5ft 7in	19	Male	Aaron	
True	0.162	4	0.0108	27	5ft 7in	19	Male	Aaron	
False	-0.1512	4	0.0108	27	5ft 7in	19	Male	Aaron	
True	0.1404	5	0.0108	27	5ft 7in	19	Male	Aaron	
True	-0.1296	6	0.0108	27	5ft 7in	19	Male	Aaron	
False	0.1188	6	0.0108	27	5ft 7in	19	Male	Aaron	
True	-0.216	1	0.0108	27	5ft 7in	19	Male	Aaron	
True	0.2052	2	0.0108	27	5ft 7in	19	Male	Aaron	
True	-0.1944	3	0.0108	27	5ft 7in	19	Male	Aaron	
True	0.1836	4	0.0108	27	5ft 7in	19	Male	Aaron	
True	-0.1728	5	0.0108	27	5ft 7in	19	Male	Aaron	
True	0.162	6	0.0108	27	5ft 7in	19	Male	Aaron	
True	-0.1512	7	0.0108	27	5ft 7in	19	Male	Aaron	
True	0.1404	8	0.0108	27	5ft 7in	19	Male	Aaron	
True	-0.1296	9	0.0108	27	5ft 7in	19	Male	Aaron	
True	0.1188	10	0.0108	27	5ft 7in	19	Male	Aaron	
True	-0.1296	1	0.006480001	27	5ft 7in	19	Male	Aaron	
False	0.12312	1	0.006480001	27	5ft 7in	19	Male	Aaron	
True	-0.11664	2	0.006480001	27	5ft 7in	19	Male	Aaron	
True	0.11016	3	0.006480001	27	5ft 7in	19	Male	Aaron	
True	-0.10368	4	0.006480001	27	5ft 7in	19	Male	Aaron	
True	0.09720001	5	0.006480001	27	5ft 7in	19	Male	Aaron	
False	-0.09072001	5	0.006480001	27	5ft 7in	19	Male	Aaron	
False	0.08424001	5	0.006480001	27	5ft 7in	19	Male	Aaron	
False	-0.07776001	5	0.006480001	27	5ft 7in	19	Male	Aaron	
True	0.07128001	6	0.006480001	27	5ft 7in	19	Male	Aaron	
True	-0.1296	1	0.006480001	27	5ft 7in	19	Male	Aaron	
True	0.12312	2	0.006480001	27	5ft 7in	19	Male	Aaron	
True	-0.11664	3	0.006480001	27	5ft 7in	19	Male	Aaron	
True	0.11016	4	0.006480001	27	5ft 7in	19	Male	Aaron	
True	-0.10368	5	0.006480001	27	5ft 7in	19	Male	Aaron	
True	0.09720001	6	0.006480001	27	5ft 7in	19	Male	Aaron	
False	-0.09072001	6	0.006480001	27	5ft 7in	19	Male	Aaron	
True	0.08424001	7	0.006480001	27	5ft 7in	19	Male	Aaron	
False	-0.07776001	7	0.006480001	27	5ft 7in	19	Male	Aaron	
True	0.07128001	8	0.006480001	27	5ft 7in	19	Male	Aaron	
False	-0.07776001	0	0.003888001	27	5ft 7in	19	Male	Aaron	
True	0.07387201	1	0.003888001	27	5ft 7in	19	Male	Aaron	
False	-0.069984	1	0.003888001	27	5ft 7in	19	Male	Aaron	
True	0.066096	2	0.003888001	27	5ft 7in	19	Male	Aaron	
True	-0.062208	3	0.003888001	27	5ft 7in	19	Male	Aaron	
True	0.05832	4	0.003888001	27	5ft 7in	19	Male	Aaron	
True	-0.054432	5	0.003888001	27	5ft 7in	19	Male	Aaron	
True	0.050544	6	0.003888001	27	5ft 7in	19	Male	Aaron	
True	-0.046656	7	0.003888001	27	5ft 7in	19	Male	Aaron	
True	0.042768	8	0.003888001	27	5ft 7in	19	Male	Aaron	
False	-0.04665601	0	0.002332801	27	5ft 7in	19	Male	Aaron	
True	0.04432321	1	0.002332801	27	5ft 7in	19	Male	Aaron	
False	-0.04199041	1	0.002332801	27	5ft 7in	19	Male	Aaron	
True	0.03965761	2	0.002332801	27	5ft 7in	19	Male	Aaron	
True	-0.03732481	3	0.002332801	27	5ft 7in	19	Male	Aaron	
False	0.03499201	3	0.002332801	27	5ft 7in	19	Male	Aaron	
False	-0.03265921	3	0.002332801	27	5ft 7in	19	Male	Aaron	
True	0.03032641	4	0.002332801	27	5ft 7in	19	Male	Aaron	
True	-0.02799361	5	0.002332801	27	5ft 7in	19	Male	Aaron	
False	0.02566081	5	0.002332801	27	5ft 7in	19	Male	Aaron	
False	-0.04665601	0	0.002332801	27	5ft 7in	19	Male	Aaron	
True	0.04432321	1	0.002332801	27	5ft 7in	19	Male	Aaron	
True	-0.04199041	2	0.002332801	27	5ft 7in	19	Male	Aaron	
False	0.03965761	2	0.002332801	27	5ft 7in	19	Male	Aaron	
False	-0.03732481	2	0.002332801	27	5ft 7in	19	Male	Aaron	
False	0.03499201	2	0.002332801	27	5ft 7in	19	Male	Aaron	
True	-0.03265921	3	0.002332801	27	5ft 7in	19	Male	Aaron	
False	0.03032641	3	0.002332801	27	5ft 7in	19	Male	Aaron	
True	-0.02799361	4	0.002332801	27	5ft 7in	19	Male	Aaron	
False	0.02566081	4	0.002332801	27	5ft 7in	19	Male	Aaron	
True	-1	1	0.05	28	5 ft 5 in	19	Female	Aaron	
True	0.95	2	0.05	28	5 ft 5 in	19	Female	Aaron	
True	-0.9	3	0.05	28	5 ft 5 in	19	Female	Aaron	
True	0.85	4	0.05	28	5 ft 5 in	19	Female	Aaron	
True	-0.8	5	0.05	28	5 ft 5 in	19	Female	Aaron	
True	0.7499999	6	0.05	28	5 ft 5 in	19	Female	Aaron	
True	-0.6999999	7	0.05	28	5 ft 5 in	19	Female	Aaron	
True	0.6499999	8	0.05	28	5 ft 5 in	19	Female	Aaron	
True	-0.5999999	9	0.05	28	5 ft 5 in	19	Female	Aaron	
True	0.5499999	10	0.05	28	5 ft 5 in	19	Female	Aaron	
True	-0.6	1	0.03	28	5 ft 5 in	19	Female	Aaron	
True	0.5700001	2	0.03	28	5 ft 5 in	19	Female	Aaron	
True	-0.5400001	3	0.03	28	5 ft 5 in	19	Female	Aaron	
True	0.5100001	4	0.03	28	5 ft 5 in	19	Female	Aaron	
True	-0.4800001	5	0.03	28	5 ft 5 in	19	Female	Aaron	
True	0.4500001	6	0.03	28	5 ft 5 in	19	Female	Aaron	
True	-0.4200001	7	0.03	28	5 ft 5 in	19	Female	Aaron	
True	0.3900001	8	0.03	28	5 ft 5 in	19	Female	Aaron	
True	-0.3600001	9	0.03	28	5 ft 5 in	19	Female	Aaron	
True	0.3300001	10	0.03	28	5 ft 5 in	19	Female	Aaron	
True	-0.36	1	0.018	28	5 ft 5 in	19	Female	Aaron	
True	0.342	2	0.018	28	5 ft 5 in	19	Female	Aaron	
True	-0.324	3	0.018	28	5 ft 5 in	19	Female	Aaron	
True	0.306	4	0.018	28	5 ft 5 in	19	Female	Aaron	
True	-0.288	5	0.018	28	5 ft 5 in	19	Female	Aaron	
True	0.27	6	0.018	28	5 ft 5 in	19	Female	Aaron	
True	-0.252	7	0.018	28	5 ft 5 in	19	Female	Aaron	
True	0.234	8	0.018	28	5 ft 5 in	19	Female	Aaron	
True	-0.216	9	0.018	28	5 ft 5 in	19	Female	Aaron	
True	0.198	10	0.018	28	5 ft 5 in	19	Female	Aaron	
True	-0.216	1	0.0108	28	5 ft 5 in	19	Female	Aaron	
True	0.2052	2	0.0108	28	5 ft 5 in	19	Female	Aaron	
True	-0.1944	3	0.0108	28	5 ft 5 in	19	Female	Aaron	
True	0.1836	4	0.0108	28	5 ft 5 in	19	Female	Aaron	
True	-0.1728	5	0.0108	28	5 ft 5 in	19	Female	Aaron	
False	0.162	5	0.0108	28	5 ft 5 in	19	Female	Aaron	
True	-0.1512	6	0.0108	28	5 ft 5 in	19	Female	Aaron	
True	0.1404	7	0.0108	28	5 ft 5 in	19	Female	Aaron	
True	-0.1296	8	0.0108	28	5 ft 5 in	19	Female	Aaron	
True	0.1188	9	0.0108	28	5 ft 5 in	19	Female	Aaron	
True	-0.1296	1	0.006480001	28	5 ft 5 in	19	Female	Aaron	
True	0.12312	2	0.006480001	28	5 ft 5 in	19	Female	Aaron	
True	-0.11664	3	0.006480001	28	5 ft 5 in	19	Female	Aaron	
True	0.11016	4	0.006480001	28	5 ft 5 in	19	Female	Aaron	
True	-0.10368	5	0.006480001	28	5 ft 5 in	19	Female	Aaron	
True	0.09720001	6	0.006480001	28	5 ft 5 in	19	Female	Aaron	
False	-0.09072001	6	0.006480001	28	5 ft 5 in	19	Female	Aaron	
False	0.08424001	6	0.006480001	28	5 ft 5 in	19	Female	Aaron	
False	-0.07776001	6	0.006480001	28	5 ft 5 in	19	Female	Aaron	
False	0.07128001	6	0.006480001	28	5 ft 5 in	19	Female	Aaron	
True	-0.1296	1	0.006480001	28	5 ft 5 in	19	Female	Aaron	
True	0.12312	2	0.006480001	28	5 ft 5 in	19	Female	Aaron	
True	-0.11664	3	0.006480001	28	5 ft 5 in	19	Female	Aaron	
False	0.11016	3	0.006480001	28	5 ft 5 in	19	Female	Aaron	
True	-0.10368	4	0.006480001	28	5 ft 5 in	19	Female	Aaron	
